Station ID,Latitude,Longitude,Address,Charger Type,Cost (USD/kWh),Availability,Distance to City (km),Usage Stats (avg users/day),Station Operator,Charging Capacity (kW),Connector Types,Installation Year,Renewable Energy Source,Reviews (Rating),Parking Spots,Maintenance Frequency,Is24Hours,IsHighPower
EVS00156,25.326558,55.384526,"8440 Dubai Ave, Dubai",L2,0.450000,00:00-24:00,9.780000,23,Greenlots,350,"['CHAdeMO', 'Tesla']",2020,No,3.700000,10,Quarterly,True,True
EVS00157,-33.830829,151.307906,"4259 Sydney Ave, Sydney",L2,0.220000,00:00-24:00,4.190000,18,Tesla,22,['Tesla'],2022,Yes,4.900000,9,Monthly,True,False
EVS00158,13.874674,100.504928,"8145 Bangkok Ave, Bangkok",DC,0.130000,6:00-22:00,14.810000,42,Greenlots,150,['CCS'],2011,Yes,4.900000,4,Monthly,False,True
EVS00159,41.810569,-87.627675,"2502 Chicago Ave, Chicago",L2,0.370000,9:00-18:00,13.610000,41,Greenlots,50,['CHAdeMO'],2021,No,4.000000,6,Annually,False,False
EVS00160,39.990154,116.393454,"5969 Beijing Ave, Beijing",DC,0.390000,6:00-22:00,17.320000,32,Ionity,350,['Tesla'],2010,No,4.900000,3,Monthly,False,True
EVS00162,37.865915,-122.317142,"273 San Francisco Ave, San Francisco",DC,0.300000,00:00-24:00,13.530000,30,Ionity,150,['CCS'],2018,Yes,4.500000,3,Annually,True,True
EVS00163,55.778004,37.613105,"9567 Moscow Ave, Moscow",DC,0.290000,9:00-18:00,18.400000,17,Tesla,350,['Tesla'],2021,No,3.800000,1,Quarterly,False,True
EVS00164,55.767176,37.663525,"2651 Moscow Ave, Moscow",L1,0.120000,6:00-22:00,16.500000,52,Greenlots,22,['Tesla'],2015,Yes,4.000000,2,Annually,False,False
EVS00165,34.149479,-118.221804,"9305 Los Angeles Ave, Los Angeles",L1,0.460000,9:00-18:00,18.560000,100,ChargePoint,50,"['CHAdeMO', 'CCS']",2022,Yes,4.200000,9,Monthly,False,False
EVS00166,39.865510,116.331830,"3107 Beijing Ave, Beijing",L1,0.150000,6:00-22:00,16.480000,70,Tesla,350,"['CCS', 'CHAdeMO']",2013,No,3.700000,9,Quarterly,False,True
EVS00167,37.563010,127.076728,"9001 Seoul Ave, Seoul",DC,0.330000,00:00-24:00,4.010000,53,EVgo,150,['CHAdeMO'],2014,Yes,4.700000,5,Quarterly,True,True
EVS00168,37.703091,-122.413612,"2338 San Francisco Ave, San Francisco",DC,0.130000,9:00-18:00,16.320000,69,Ionity,150,"['Tesla', 'CHAdeMO']",2015,Yes,3.400000,7,Monthly,False,True
EVS00169,34.000561,-118.273892,"7216 Los Angeles Ave, Los Angeles",DC,0.470000,6:00-22:00,19.400000,37,Ionity,22,['CCS'],2013,Yes,3.800000,1,Monthly,False,False
EVS00170,-33.716354,151.310527,"3420 Sydney Ave, Sydney",L2,0.380000,00:00-24:00,12.780000,94,Greenlots,350,['CCS'],2012,No,4.600000,4,Annually,True,True
EVS00172,37.654957,127.051576,"7508 Seoul Ave, Seoul",DC,0.400000,00:00-24:00,11.930000,35,Tesla,350,"['CHAdeMO', 'Type 2']",2017,Yes,4.200000,4,Annually,True,True
EVS00173,37.831442,-122.304284,"8034 San Francisco Ave, San Francisco",L2,0.190000,6:00-22:00,11.190000,31,ChargePoint,50,['Tesla'],2017,No,4.300000,3,Monthly,False,False
EVS00174,52.503320,13.424196,"4929 Berlin Ave, Berlin",L1,0.320000,00:00-24:00,7.390000,45,ChargePoint,22,"['CHAdeMO', 'Tesla']",2016,No,4.800000,3,Annually,True,False
EVS00175,37.710036,-122.331396,"4448 San Francisco Ave, San Francisco",DC,0.400000,9:00-18:00,3.080000,80,EVgo,150,"['Type 2', 'Tesla']",2014,Yes,5.000000,5,Monthly,False,True
EVS00176,37.631834,126.962567,"9513 Seoul Ave, Seoul",DC,0.170000,00:00-24:00,12.860000,56,ChargePoint,350,['Type 2'],2015,No,4.100000,4,Annually,True,True
EVS00177,41.931228,-87.716399,"7820 Chicago Ave, Chicago",L2,0.260000,6:00-22:00,14.740000,25,ChargePoint,150,"['CHAdeMO', 'Type 2']",2010,Yes,3.400000,4,Annually,False,True
EVS00178,39.906152,116.318801,"3436 Beijing Ave, Beijing",L1,0.490000,9:00-18:00,2.450000,56,Greenlots,350,['Type 2'],2022,No,4.400000,9,Annually,False,True
EVS00179,19.495854,-99.182497,"4247 Mexico City Ave, Mexico City",L2,0.130000,00:00-24:00,1.960000,75,Tesla,150,"['CHAdeMO', 'Type 2']",2017,Yes,3.400000,3,Annually,True,True
EVS00180,55.763502,37.683550,"1592 Moscow Ave, Moscow",L2,0.290000,9:00-18:00,19.630000,77,EVgo,50,"['CHAdeMO', 'Tesla']",2017,Yes,4.300000,3,Monthly,False,False
EVS00182,37.689983,127.098780,"7953 Seoul Ave, Seoul",L1,0.300000,00:00-24:00,4.230000,38,Ionity,22,"['Type 2', 'Tesla']",2015,No,4.400000,9,Quarterly,True,False
EVS00183,-23.584593,-46.502028,"4051 São Paulo Ave, São Paulo",L1,0.190000,00:00-24:00,7.580000,75,EVgo,350,"['Tesla', 'Type 2']",2023,Yes,4.500000,3,Monthly,True,True
EVS00184,19.435785,-99.162652,"4717 Mexico City Ave, Mexico City",DC,0.270000,6:00-22:00,16.860000,12,ChargePoint,150,"['CCS', 'CHAdeMO']",2022,No,3.300000,1,Annually,False,True
EVS00185,-23.514985,-46.582148,"8712 São Paulo Ave, São Paulo",L2,0.480000,9:00-18:00,4.830000,13,Greenlots,150,['CHAdeMO'],2021,No,5.000000,10,Quarterly,False,True
EVS00186,19.497968,-99.051454,"2955 Mexico City Ave, Mexico City",L1,0.310000,6:00-22:00,11.610000,35,Tesla,150,"['CCS', 'CHAdeMO']",2020,No,4.100000,4,Annually,False,True
EVS00187,19.067347,72.861488,"5172 Mumbai Ave, Mumbai",DC,0.310000,6:00-22:00,3.650000,23,EVgo,50,['Tesla'],2011,No,4.400000,9,Monthly,False,False
EVS00188,43.610363,-79.489860,"662 Toronto Ave, Toronto",DC,0.350000,00:00-24:00,18.490000,15,Greenlots,22,['Type 2'],2022,Yes,3.600000,2,Quarterly,True,False
EVS00189,13.863524,100.491938,"4948 Bangkok Ave, Bangkok",L1,0.480000,6:00-22:00,4.240000,28,Ionity,22,['CHAdeMO'],2022,No,3.100000,7,Quarterly,False,False
EVS00190,13.705385,100.441089,"5090 Bangkok Ave, Bangkok",L1,0.440000,00:00-24:00,19.450000,79,Greenlots,350,['CCS'],2011,No,3.400000,7,Annually,True,True
EVS00192,19.504212,-99.067726,"950 Mexico City Ave, Mexico City",DC,0.230000,00:00-24:00,17.850000,56,EVgo,50,['CHAdeMO'],2012,No,3.200000,5,Quarterly,True,False
EVS00193,19.122767,72.980839,"4932 Mumbai Ave, Mumbai",L2,0.150000,9:00-18:00,11.540000,58,ChargePoint,50,['Type 2'],2011,No,4.900000,2,Annually,False,False
EVS00194,52.403092,13.468500,"103 Berlin Ave, Berlin",L1,0.260000,9:00-18:00,9.220000,70,Tesla,350,['CHAdeMO'],2012,Yes,3.800000,7,Quarterly,False,True
EVS00195,43.762853,-79.467943,"8558 Toronto Ave, Toronto",DC,0.480000,9:00-18:00,11.940000,95,EVgo,150,['CHAdeMO'],2010,No,3.900000,4,Quarterly,False,True
EVS00196,-23.518493,-46.619176,"8293 São Paulo Ave, São Paulo",L1,0.110000,9:00-18:00,8.100000,30,ChargePoint,350,['Tesla'],2023,No,4.300000,5,Monthly,False,True
EVS00197,55.704517,37.512364,"9086 Moscow Ave, Moscow",L1,0.360000,00:00-24:00,14.410000,31,Tesla,50,"['CHAdeMO', 'Tesla']",2011,Yes,3.500000,7,Monthly,True,False
EVS00198,52.527170,13.326888,"2447 Berlin Ave, Berlin",L1,0.140000,9:00-18:00,4.390000,92,EVgo,350,['Tesla'],2014,Yes,4.800000,10,Quarterly,False,True
EVS00199,25.303691,55.263575,"6519 Dubai Ave, Dubai",DC,0.290000,00:00-24:00,5.790000,45,Greenlots,150,"['Tesla', 'CHAdeMO']",2019,No,4.800000,9,Monthly,True,True
EVS00200,34.134092,-118.275174,"9336 Los Angeles Ave, Los Angeles",DC,0.330000,9:00-18:00,2.220000,17,Tesla,350,['CCS'],2011,Yes,3.300000,10,Quarterly,False,True
EVS00202,52.432821,13.430675,"275 Berlin Ave, Berlin",L2,0.110000,6:00-22:00,10.660000,18,Tesla,22,['Tesla'],2022,No,4.400000,10,Quarterly,False,False
EVS00203,-33.701565,18.559430,"9022 Cape Town Ave, Cape Town",L2,0.150000,6:00-22:00,16.610000,51,EVgo,150,['CHAdeMO'],2018,Yes,3.200000,2,Quarterly,False,True
EVS00204,-33.891384,18.420943,"4885 Cape Town Ave, Cape Town",L1,0.490000,9:00-18:00,4.280000,81,ChargePoint,22,['Type 2'],2011,Yes,3.900000,3,Annually,False,False
EVS00205,43.740446,-79.416778,"5225 Toronto Ave, Toronto",L1,0.140000,6:00-22:00,6.970000,78,ChargePoint,22,['CHAdeMO'],2020,Yes,3.000000,6,Annually,False,False
EVS00206,19.597756,-99.043345,"4652 Mexico City Ave, Mexico City",L2,0.380000,00:00-24:00,18.600000,66,Greenlots,50,['CCS'],2012,Yes,4.400000,4,Annually,True,False
EVS00207,52.541805,13.322045,"9330 Berlin Ave, Berlin",DC,0.170000,9:00-18:00,2.030000,16,Ionity,350,"['Type 2', 'Tesla']",2023,Yes,4.100000,5,Annually,False,True
EVS00208,39.945845,116.403545,"7980 Beijing Ave, Beijing",L2,0.340000,6:00-22:00,17.980000,92,Greenlots,50,['Tesla'],2010,No,4.200000,3,Annually,False,False
EVS00209,-33.781737,151.240717,"2207 Sydney Ave, Sydney",L2,0.450000,9:00-18:00,19.410000,69,Tesla,350,"['Type 2', 'CCS']",2017,Yes,4.100000,10,Annually,False,True
EVS00210,19.073252,72.877056,"5565 Mumbai Ave, Mumbai",L2,0.330000,00:00-24:00,4.190000,70,Tesla,350,['CHAdeMO'],2010,No,3.400000,3,Quarterly,True,True
EVS00212,55.712590,37.530612,"9181 Moscow Ave, Moscow",DC,0.420000,00:00-24:00,5.350000,32,EVgo,350,"['Type 2', 'CHAdeMO']",2011,No,4.800000,10,Monthly,True,True
EVS00213,41.968499,-87.722968,"4470 Chicago Ave, Chicago",DC,0.220000,00:00-24:00,10.630000,32,Ionity,22,"['Type 2', 'Tesla']",2018,Yes,4.700000,1,Monthly,True,False
EVS00214,19.587109,-99.138539,"226 Mexico City Ave, Mexico City",L1,0.110000,6:00-22:00,14.170000,52,Greenlots,150,"['Type 2', 'CHAdeMO']",2015,Yes,4.200000,3,Monthly,False,True
EVS00215,37.788542,-122.324005,"6861 San Francisco Ave, San Francisco",DC,0.220000,9:00-18:00,12.980000,30,ChargePoint,22,"['Tesla', 'Type 2']",2011,No,3.700000,6,Annually,False,False
EVS00216,13.762907,100.468836,"3504 Bangkok Ave, Bangkok",L2,0.240000,6:00-22:00,7.950000,90,EVgo,22,['Tesla'],2013,Yes,3.900000,9,Monthly,False,False
EVS00217,37.588369,126.921526,"9968 Seoul Ave, Seoul",DC,0.270000,00:00-24:00,15.990000,94,EVgo,22,['Type 2'],2019,No,3.400000,4,Monthly,True,False
EVS00218,19.497339,-99.185746,"7958 Mexico City Ave, Mexico City",DC,0.220000,00:00-24:00,2.900000,65,Ionity,150,['CCS'],2014,No,4.800000,2,Annually,True,True
EVS00219,37.843346,-122.338399,"5083 San Francisco Ave, San Francisco",L1,0.250000,9:00-18:00,16.300000,71,ChargePoint,150,"['Tesla', 'CHAdeMO']",2021,No,4.600000,5,Quarterly,False,True
EVS00220,25.210258,55.346141,"4620 Dubai Ave, Dubai",L2,0.320000,6:00-22:00,13.840000,93,Tesla,350,"['Tesla', 'Type 2']",2010,No,3.000000,9,Annually,False,True
EVS00222,52.542310,13.309848,"7852 Berlin Ave, Berlin",L1,0.230000,9:00-18:00,9.550000,49,Ionity,150,['Type 2'],2023,No,4.700000,5,Quarterly,False,True
EVS00223,43.758918,-79.407208,"9887 Toronto Ave, Toronto",L1,0.220000,6:00-22:00,13.180000,40,EVgo,150,"['Type 2', 'CHAdeMO']",2020,Yes,4.000000,4,Monthly,False,True
EVS00224,25.248905,55.225362,"2646 Dubai Ave, Dubai",DC,0.330000,9:00-18:00,10.570000,63,EVgo,22,['Tesla'],2017,Yes,4.000000,1,Quarterly,False,False
EVS00225,37.547787,126.939294,"4917 Seoul Ave, Seoul",L1,0.420000,9:00-18:00,7.240000,19,ChargePoint,22,['Type 2'],2010,Yes,4.600000,8,Monthly,False,False
EVS00226,13.767580,100.486263,"4786 Bangkok Ave, Bangkok",DC,0.450000,6:00-22:00,15.400000,70,Greenlots,350,"['CHAdeMO', 'CCS']",2019,Yes,4.300000,5,Quarterly,False,True
EVS00227,37.547658,126.915145,"2267 Seoul Ave, Seoul",L1,0.260000,9:00-18:00,5.680000,43,EVgo,22,['CCS'],2017,Yes,4.500000,2,Annually,False,False
EVS00228,-33.823268,151.232562,"9700 Sydney Ave, Sydney",DC,0.490000,9:00-18:00,12.130000,92,Greenlots,22,['CHAdeMO'],2019,Yes,4.900000,3,Quarterly,False,False
EVS00229,19.468829,-99.130994,"3482 Mexico City Ave, Mexico City",L2,0.350000,00:00-24:00,15.250000,49,Tesla,22,['CHAdeMO'],2020,Yes,3.600000,2,Monthly,True,False
EVS00230,19.443801,-99.147814,"9591 Mexico City Ave, Mexico City",DC,0.100000,9:00-18:00,15.670000,45,Ionity,22,['Tesla'],2010,Yes,3.900000,3,Monthly,False,False
EVS00232,41.871045,-87.696168,"3472 Chicago Ave, Chicago",DC,0.380000,6:00-22:00,8.580000,41,EVgo,50,"['Type 2', 'Tesla']",2010,No,3.400000,6,Quarterly,False,False
EVS00233,-33.710764,18.438451,"3167 Cape Town Ave, Cape Town",L1,0.360000,00:00-24:00,0.900000,56,Ionity,350,['CCS'],2019,No,3.600000,4,Monthly,True,True
EVS00234,-33.829813,18.429813,"9279 Cape Town Ave, Cape Town",L2,0.290000,6:00-22:00,6.750000,98,Ionity,50,['CHAdeMO'],2016,No,4.600000,3,Monthly,False,False
EVS00235,39.872016,116.341640,"2695 Beijing Ave, Beijing",DC,0.120000,9:00-18:00,5.590000,72,ChargePoint,22,"['Type 2', 'Tesla']",2021,No,3.900000,3,Annually,False,False
EVS00236,37.640026,127.005849,"1703 Seoul Ave, Seoul",L2,0.320000,6:00-22:00,13.190000,20,EVgo,22,['CCS'],2020,Yes,3.100000,6,Annually,False,False
EVS00237,37.600456,126.979585,"7608 Seoul Ave, Seoul",L2,0.100000,9:00-18:00,10.030000,41,Tesla,50,"['Type 2', 'Tesla']",2023,Yes,4.800000,9,Quarterly,False,False
EVS00238,37.561871,127.092221,"4891 Seoul Ave, Seoul",DC,0.330000,9:00-18:00,16.230000,98,Tesla,150,['Tesla'],2019,No,4.700000,6,Monthly,False,True
EVS00239,34.128264,-118.311889,"9259 Los Angeles Ave, Los Angeles",L2,0.180000,9:00-18:00,12.950000,94,Ionity,150,['Tesla'],2014,Yes,3.200000,8,Quarterly,False,True
EVS00240,34.177621,-118.305489,"5512 Los Angeles Ave, Los Angeles",L1,0.480000,9:00-18:00,5.950000,23,Ionity,22,"['Type 2', 'CHAdeMO']",2022,Yes,4.800000,3,Monthly,False,False
EVS00242,43.734902,-79.417590,"8128 Toronto Ave, Toronto",L2,0.210000,6:00-22:00,8.910000,50,Ionity,50,"['Tesla', 'CHAdeMO']",2013,Yes,4.800000,10,Monthly,False,False
EVS00243,55.838418,37.513429,"9065 Moscow Ave, Moscow",L1,0.440000,9:00-18:00,14.770000,40,EVgo,350,['CCS'],2013,No,3.700000,6,Annually,False,True
EVS00244,34.080718,-118.301171,"3264 Los Angeles Ave, Los Angeles",L2,0.100000,6:00-22:00,12.340000,89,ChargePoint,50,"['Type 2', 'CHAdeMO']",2013,No,4.900000,1,Monthly,False,False
EVS00245,37.830896,-122.390708,"239 San Francisco Ave, San Francisco",L2,0.130000,6:00-22:00,7.960000,17,ChargePoint,150,['Tesla'],2020,Yes,4.900000,3,Annually,False,True
EVS00246,25.348174,55.200680,"887 Dubai Ave, Dubai",L2,0.260000,6:00-22:00,3.260000,25,Greenlots,350,['Type 2'],2017,Yes,4.500000,7,Quarterly,False,True
EVS00247,34.105927,-118.212816,"9612 Los Angeles Ave, Los Angeles",L1,0.170000,9:00-18:00,11.800000,10,EVgo,50,['Type 2'],2015,No,3.400000,6,Monthly,False,False
EVS00248,19.144849,72.898404,"3800 Mumbai Ave, Mumbai",DC,0.440000,6:00-22:00,10.950000,92,Tesla,150,"['CCS', 'Type 2']",2012,Yes,3.500000,7,Quarterly,False,True
EVS00249,13.777659,100.465865,"98 Bangkok Ave, Bangkok",DC,0.220000,9:00-18:00,18.590000,11,Greenlots,22,['CCS'],2017,No,5.000000,5,Monthly,False,False
EVS00250,37.703572,-122.444391,"8981 San Francisco Ave, San Francisco",DC,0.330000,6:00-22:00,19.440000,31,ChargePoint,50,['Tesla'],2010,Yes,4.400000,10,Annually,False,False
EVS00252,37.685383,126.958694,"6714 Seoul Ave, Seoul",L2,0.210000,9:00-18:00,18.150000,81,Tesla,350,"['Tesla', 'Type 2']",2010,Yes,3.200000,7,Monthly,False,True
EVS00253,37.632277,127.004627,"1747 Seoul Ave, Seoul",DC,0.130000,00:00-24:00,3.830000,89,Ionity,50,"['Tesla', 'Type 2']",2022,No,3.300000,8,Quarterly,True,False
EVS00254,52.508405,13.333464,"3604 Berlin Ave, Berlin",L1,0.380000,9:00-18:00,4.980000,54,ChargePoint,150,['CCS'],2015,No,5.000000,1,Quarterly,False,True
EVS00255,19.404685,-99.127439,"9106 Mexico City Ave, Mexico City",DC,0.180000,00:00-24:00,4.540000,93,EVgo,350,['CHAdeMO'],2018,Yes,4.700000,10,Annually,True,True
EVS00256,39.941392,116.259230,"7234 Beijing Ave, Beijing",L2,0.240000,00:00-24:00,18.450000,21,ChargePoint,50,"['CHAdeMO', 'Tesla']",2016,Yes,3.500000,5,Quarterly,True,False
EVS00257,13.722264,100.567829,"2574 Bangkok Ave, Bangkok",L1,0.450000,00:00-24:00,19.910000,49,Tesla,22,['CHAdeMO'],2011,No,4.000000,3,Quarterly,True,False
EVS00258,25.265093,55.226448,"3303 Dubai Ave, Dubai",L2,0.400000,9:00-18:00,16.260000,30,Ionity,150,"['Tesla', 'Type 2']",2020,No,3.500000,2,Annually,False,True
EVS00259,19.058959,72.900589,"3146 Mumbai Ave, Mumbai",L2,0.170000,00:00-24:00,19.580000,13,EVgo,350,['CHAdeMO'],2012,No,3.900000,4,Quarterly,True,True
EVS00260,-23.510628,-46.569964,"7548 São Paulo Ave, São Paulo",DC,0.340000,6:00-22:00,3.680000,63,Ionity,22,"['Tesla', 'CHAdeMO']",2023,Yes,4.400000,2,Annually,False,False
EVS00262,-33.721297,151.338581,"6384 Sydney Ave, Sydney",L2,0.130000,9:00-18:00,17.130000,77,ChargePoint,50,"['CCS', 'CHAdeMO']",2022,Yes,3.500000,3,Annually,False,False
EVS00263,37.528910,126.959773,"5718 Seoul Ave, Seoul",DC,0.420000,9:00-18:00,4.880000,30,Greenlots,50,"['CCS', 'CHAdeMO']",2022,Yes,3.500000,3,Monthly,False,False
EVS00264,18.973531,72.909859,"1953 Mumbai Ave, Mumbai",L2,0.500000,9:00-18:00,3.690000,81,EVgo,50,['CHAdeMO'],2020,Yes,3.700000,6,Monthly,False,False
EVS00265,52.555114,13.301449,"5383 Berlin Ave, Berlin",DC,0.200000,00:00-24:00,19.990000,55,Tesla,350,['CHAdeMO'],2021,No,5.000000,9,Annually,True,True
EVS00266,25.283727,55.332696,"7437 Dubai Ave, Dubai",L1,0.190000,6:00-22:00,19.310000,83,EVgo,150,"['CCS', 'Tesla']",2020,Yes,3.500000,5,Quarterly,False,True
EVS00267,52.513884,13.342180,"9781 Berlin Ave, Berlin",L2,0.440000,9:00-18:00,10.330000,94,EVgo,50,"['Tesla', 'CHAdeMO']",2022,No,4.400000,2,Monthly,False,False
EVS00268,34.096886,-118.312036,"8076 Los Angeles Ave, Los Angeles",DC,0.210000,6:00-22:00,4.690000,53,Ionity,50,['Tesla'],2021,No,4.000000,10,Annually,False,False
EVS00269,39.936560,116.409142,"9697 Beijing Ave, Beijing",L2,0.240000,00:00-24:00,5.660000,75,Tesla,50,['Type 2'],2014,Yes,4.300000,8,Annually,True,False
EVS00270,18.917156,72.936819,"3111 Mumbai Ave, Mumbai",DC,0.270000,9:00-18:00,13.770000,20,Ionity,150,['CCS'],2018,No,4.000000,1,Monthly,False,True
EVS00272,41.815772,-87.730727,"8765 Chicago Ave, Chicago",DC,0.170000,9:00-18:00,10.650000,57,Ionity,22,"['CHAdeMO', 'Type 2']",2017,Yes,4.700000,2,Monthly,False,False
EVS00273,19.466545,-99.162050,"9302 Mexico City Ave, Mexico City",L2,0.450000,00:00-24:00,9.920000,74,EVgo,22,"['CCS', 'Tesla']",2014,No,3.300000,9,Annually,True,False
EVS00274,-23.602488,-46.636511,"9302 São Paulo Ave, São Paulo",L2,0.150000,6:00-22:00,16.560000,71,Greenlots,50,['CHAdeMO'],2018,No,4.800000,7,Quarterly,False,False
EVS00275,34.028378,-118.297633,"4406 Los Angeles Ave, Los Angeles",L1,0.240000,9:00-18:00,8.190000,24,Greenlots,22,"['CHAdeMO', 'CCS']",2011,Yes,4.100000,5,Monthly,False,False
EVS00276,19.532421,-99.126077,"3671 Mexico City Ave, Mexico City",L1,0.310000,9:00-18:00,16.130000,22,Tesla,22,"['CCS', 'Type 2']",2020,Yes,3.800000,5,Annually,False,False
EVS00277,25.235701,55.351914,"1979 Dubai Ave, Dubai",L2,0.400000,6:00-22:00,13.940000,82,Greenlots,50,"['Type 2', 'CCS']",2011,Yes,3.800000,5,Annually,False,False
EVS00278,18.944316,72.890218,"3276 Mumbai Ave, Mumbai",DC,0.370000,00:00-24:00,3.840000,98,EVgo,150,['Tesla'],2020,No,3.200000,2,Quarterly,True,True
EVS00279,52.516503,13.495058,"5856 Berlin Ave, Berlin",L2,0.380000,6:00-22:00,9.330000,61,Greenlots,22,['CCS'],2014,Yes,4.500000,7,Quarterly,False,False
EVS00280,34.170605,-118.359240,"4464 Los Angeles Ave, Los Angeles",L2,0.140000,6:00-22:00,17.410000,43,EVgo,350,"['CHAdeMO', 'CCS']",2021,No,4.500000,7,Annually,False,True
EVS00282,55.759832,37.610333,"8217 Moscow Ave, Moscow",L2,0.500000,6:00-22:00,13.150000,91,EVgo,350,"['Type 2', 'CHAdeMO']",2017,Yes,3.900000,7,Annually,False,True
EVS00283,13.700548,100.511390,"9864 Bangkok Ave, Bangkok",DC,0.460000,00:00-24:00,6.030000,96,Greenlots,50,['CHAdeMO'],2023,Yes,3.300000,3,Quarterly,True,False
EVS00284,55.835176,37.526395,"8022 Moscow Ave, Moscow",L2,0.170000,9:00-18:00,15.130000,81,Greenlots,22,"['Type 2', 'CHAdeMO']",2019,No,3.100000,4,Monthly,False,False
EVS00285,41.977913,-87.652395,"3103 Chicago Ave, Chicago",L2,0.110000,9:00-18:00,12.250000,72,ChargePoint,22,"['CCS', 'CHAdeMO']",2017,No,4.900000,4,Quarterly,False,False
EVS00286,55.854326,37.572693,"836 Moscow Ave, Moscow",L1,0.420000,00:00-24:00,9.140000,96,Ionity,22,"['Tesla', 'CHAdeMO']",2015,No,4.300000,2,Quarterly,True,False
EVS00287,-33.784290,18.550749,"8540 Cape Town Ave, Cape Town",L2,0.300000,00:00-24:00,12.970000,60,Ionity,22,['Type 2'],2017,No,5.000000,9,Quarterly,True,False
EVS00288,-33.825147,18.503257,"4873 Cape Town Ave, Cape Town",DC,0.300000,6:00-22:00,7.470000,87,ChargePoint,50,['CHAdeMO'],2017,No,3.700000,8,Quarterly,False,False
EVS00289,43.631596,-79.393880,"2755 Toronto Ave, Toronto",DC,0.450000,6:00-22:00,15.560000,41,Tesla,150,"['Type 2', 'CCS']",2021,No,4.400000,2,Annually,False,True
EVS00290,37.547003,127.093911,"1631 Seoul Ave, Seoul",L1,0.140000,9:00-18:00,7.030000,45,ChargePoint,50,['CCS'],2015,Yes,4.900000,7,Monthly,False,False
EVS00292,34.058110,-118.349106,"6691 Los Angeles Ave, Los Angeles",DC,0.290000,6:00-22:00,3.950000,28,Greenlots,150,['Type 2'],2021,Yes,3.900000,1,Annually,False,True
EVS00293,19.594068,-99.077188,"3691 Mexico City Ave, Mexico City",DC,0.410000,9:00-18:00,16.520000,50,ChargePoint,150,['CHAdeMO'],2014,Yes,4.500000,2,Quarterly,False,True
EVS00294,43.749501,-79.452007,"676 Toronto Ave, Toronto",L2,0.240000,9:00-18:00,12.750000,73,Greenlots,350,['Type 2'],2017,No,3.600000,9,Annually,False,True
EVS00295,41.965160,-87.643955,"9320 Chicago Ave, Chicago",L2,0.140000,00:00-24:00,18.450000,59,EVgo,22,['CCS'],2021,No,3.100000,8,Annually,True,False
EVS00296,41.813587,-87.766195,"2013 Chicago Ave, Chicago",L2,0.410000,9:00-18:00,14.980000,96,Greenlots,350,['CHAdeMO'],2018,No,4.600000,5,Monthly,False,True
EVS00297,19.059683,72.865820,"4198 Mumbai Ave, Mumbai",DC,0.230000,6:00-22:00,1.820000,75,ChargePoint,350,['Tesla'],2015,No,4.600000,9,Quarterly,False,True
EVS00298,39.966761,116.389455,"4654 Beijing Ave, Beijing",L2,0.180000,00:00-24:00,1.170000,34,EVgo,22,"['Tesla', 'Type 2']",2014,Yes,3.800000,6,Monthly,True,False
EVS00299,-23.577463,-46.562364,"7913 São Paulo Ave, São Paulo",L1,0.330000,9:00-18:00,19.970000,18,EVgo,350,"['CCS', 'CHAdeMO']",2022,Yes,4.100000,9,Quarterly,False,True
EVS00300,39.839556,116.342671,"1120 Beijing Ave, Beijing",DC,0.300000,00:00-24:00,11.710000,32,Ionity,22,['CHAdeMO'],2011,Yes,3.100000,9,Annually,True,False
EVS00302,18.916293,72.972163,"5315 Mumbai Ave, Mumbai",DC,0.240000,9:00-18:00,11.640000,71,Tesla,350,['CCS'],2011,Yes,4.000000,6,Annually,False,True
EVS00303,41.995282,-87.704411,"8711 Chicago Ave, Chicago",L1,0.330000,6:00-22:00,1.560000,39,EVgo,350,"['CCS', 'Type 2']",2016,No,3.900000,10,Monthly,False,True
EVS00304,19.534324,-99.127838,"1387 Mexico City Ave, Mexico City",DC,0.490000,6:00-22:00,18.900000,86,Tesla,22,['Type 2'],2019,No,3.900000,9,Annually,False,False
EVS00305,-33.820047,18.482003,"6078 Cape Town Ave, Cape Town",L2,0.370000,9:00-18:00,0.550000,39,Ionity,22,"['Tesla', 'CCS']",2018,No,3.200000,4,Annually,False,False
EVS00306,39.863928,116.308000,"9684 Beijing Ave, Beijing",L1,0.460000,6:00-22:00,6.910000,40,Greenlots,22,"['Type 2', 'CCS']",2016,No,3.900000,6,Quarterly,False,False
EVS00307,19.524305,-99.130166,"106 Mexico City Ave, Mexico City",L1,0.240000,6:00-22:00,12.410000,49,EVgo,350,"['Type 2', 'CHAdeMO']",2014,No,3.500000,10,Monthly,False,True
EVS00308,41.953050,-87.651979,"6499 Chicago Ave, Chicago",DC,0.200000,6:00-22:00,5.450000,64,ChargePoint,50,"['Type 2', 'CCS']",2016,No,3.200000,2,Monthly,False,False
EVS00309,43.608321,-79.362902,"6538 Toronto Ave, Toronto",L2,0.160000,6:00-22:00,0.570000,60,Ionity,50,"['CHAdeMO', 'Type 2']",2018,Yes,3.700000,6,Monthly,False,False
